trial,seed,fold,rmse,error_mean,error_std
29,42,1,0.5069865038014066,-0.04973599314689636,0.5045410394668579
29,42,2,0.5500161558726128,0.0866655483841896,0.5431452989578247
0,123,0,0.8938323709903705,0.3729933500289917,0.8122882843017578
0,123,1,0.5472837283116955,-0.08348842710256577,0.5408781170845032
0,123,2,0.5993910898509268,0.1552111953496933,0.578946590423584
1,123,0,0.8541182217389716,0.2120046615600586,0.8273887038230896
1,123,1,0.48618620981167104,-0.027177052572369576,0.48542603850364685
1,123,2,0.596803767762103,0.14018966257572174,0.5801047682762146
2,123,0,0.8574176692642261,0.09552738815546036,0.8520795702934265
2,123,1,0.42931099782523474,0.05527540668845177,0.4257376790046692
2,123,2,0.5826056545444775,0.1330479085445404,0.5672103762626648
3,123,0,0.9403468458977808,0.3137582540512085,0.8864580988883972
3,123,1,0.45797944133543056,0.026411395519971848,0.4572172462940216
3,123,2,0.5720720191479483,0.03676656633615494,0.5708893537521362
4,123,0,1.1270225146531707,0.6516358256340027,0.919538140296936
4,123,1,0.5582769335780885,-0.2419741004705429,0.5031120181083679
4,123,2,0.6658136503423981,0.016150683164596558,0.6656177043914795
5,123,0,0.8612871225160381,0.2428181767463684,0.8263502717018127
5,123,1,0.5054866640197653,0.03329026326537132,0.5043892860412598
5,123,2,0.6110597454023394,0.15410779416561127,0.5913076996803284
6,123,0,0.8772907923870189,0.15653416514396667,0.8632127046585083
6,123,1,0.521565606009147,-0.09039133042097092,0.5136731266975403
6,123,2,0.5807183069374108,0.04138613119721413,0.5792416930198669
7,123,0,0.9058293648930864,0.23827838897705078,0.8739280700683594
7,123,1,0.42565798943902633,0.05804124101996422,0.4216822683811188
7,123,2,0.5886138826698739,0.16687855124473572,0.564462423324585
8,123,0,0.9181112625205763,0.3089776635169983,0.8645583391189575
8,123,1,0.606606650890297,0.030604882165789604,0.6058341264724731
8,123,2,0.6155098918829557,0.06239914521574974,0.6123387813568115
9,123,0,0.8610492003823742,0.21619926393032074,0.8334647417068481
9,123,1,0.4246249465403328,0.09052545577287674,0.4148631989955902
9,123,2,0.5847990037951354,0.1214878037571907,0.5720407366752625
10,123,0,0.9434759727434804,0.39722365140914917,0.8557805418968201
10,123,1,0.4801415825939502,-0.07339157164096832,0.47449934482574463
10,123,2,0.5796227771172627,0.08153682202100754,0.5738591551780701
11,123,0,0.9530802544268381,0.41657504439353943,0.8572206497192383
11,123,1,0.4155642967064798,0.00843771267682314,0.4154786169528961
11,123,2,0.566036682579647,0.11858983337879181,0.553474485874176
12,123,0,0.9358245501243369,0.324640691280365,0.8777105808258057
12,123,1,0.42992529791291323,0.00036931398790329695,0.42992517352104187
12,123,2,0.6021992174799107,0.13980235159397125,0.585746705532074
13,123,0,0.8947855492154407,0.29976409673690796,0.8430793285369873
13,123,1,0.432345871418669,-0.007794390898197889,0.43227559328079224
13,123,2,0.5730357537623868,0.10740817338228226,0.5628796219825745
14,123,0,0.8931748546996887,-0.03319213166832924,0.8925578594207764
14,123,1,0.5038264899006233,0.15334509313106537,0.4799233376979828
