seed,outer_fold,test_year,departamento,fecha_base,horizonte,residual
42,1,2022,Guaviare,2022-05-02,4,1.0640134
42,1,2022,Huila,2022-05-02,4,-1.2706907
42,1,2022,Magdalena,2022-05-02,4,0.080255926
42,1,2022,Meta,2022-05-02,4,-0.6876806
42,1,2022,Narino,2022-05-02,4,0.30575213
42,1,2022,Norte De Santander,2022-05-02,4,-0.41645527
42,1,2022,Putumayo,2022-05-02,4,0.13574898
42,1,2022,Quindio,2022-05-02,4,-0.7802202
42,1,2022,Risaralda,2022-05-02,4,0.029211566
42,1,2022,Santander,2022-05-02,4,-0.8375978
42,1,2022,Sucre,2022-05-02,4,1.2269905
42,1,2022,Tolima,2022-05-02,4,-0.8160427
42,1,2022,Valle Del Cauca,2022-05-02,4,-0.24964625
42,1,2022,Vaupes,2022-05-02,4,-0.7328541
42,1,2022,Vichada,2022-05-02,4,-1.0042996
42,1,2022,Amazonas,2022-05-09,1,-0.010723352
42,1,2022,Antioquia,2022-05-09,1,0.23277718
42,1,2022,Arauca,2022-05-09,1,-0.10997033
42,1,2022,Atlantico,2022-05-09,1,0.3227272
42,1,2022,Bogota d.c.,2022-05-09,1,-0.10007042
42,1,2022,Bolivar,2022-05-09,1,1.1310421
42,1,2022,Boyaca,2022-05-09,1,-0.034611285
42,1,2022,Caldas,2022-05-09,1,-0.047612578
42,1,2022,Caqueta,2022-05-09,1,0.85337853
42,1,2022,Casanare,2022-05-09,1,0.71982884
42,1,2022,Cauca,2022-05-09,1,0.5885301
42,1,2022,Cesar,2022-05-09,1,0.30920434
42,1,2022,Choco,2022-05-09,1,0.76156294
42,1,2022,Cordoba,2022-05-09,1,0.9349949
42,1,2022,Cundinamarca,2022-05-09,1,-0.59276044
42,1,2022,Guainia,2022-05-09,1,0.09516841
42,1,2022,Guajira,2022-05-09,1,0.9202759
42,1,2022,Guaviare,2022-05-09,1,0.22031724
42,1,2022,Huila,2022-05-09,1,-1.2138608
42,1,2022,Magdalena,2022-05-09,1,-0.056400597
42,1,2022,Meta,2022-05-09,1,-0.80897737
42,1,2022,Narino,2022-05-09,1,0.40694803
42,1,2022,Norte De Santander,2022-05-09,1,-0.39137733
42,1,2022,Putumayo,2022-05-09,1,-0.17724586
42,1,2022,Quindio,2022-05-09,1,-0.5537821
42,1,2022,Risaralda,2022-05-09,1,0.023693174
42,1,2022,Santander,2022-05-09,1,-0.6776304
42,1,2022,Sucre,2022-05-09,1,1.1381948
42,1,2022,Tolima,2022-05-09,1,-0.8026036
42,1,2022,Valle Del Cauca,2022-05-09,1,-0.23170489
42,1,2022,Vaupes,2022-05-09,1,-0.7826158
42,1,2022,Vichada,2022-05-09,1,-1.372905
42,1,2022,Amazonas,2022-05-09,2,0.23820555
42,1,2022,Antioquia,2022-05-09,2,0.20339808
42,1,2022,Arauca,2022-05-09,2,0.05166316
42,1,2022,Atlantico,2022-05-09,2,0.64518964
42,1,2022,Bogota d.c.,2022-05-09,2,-0.19958967
42,1,2022,Bolivar,2022-05-09,2,1.3775089
42,1,2022,Boyaca,2022-05-09,2,-0.22994599
42,1,2022,Caldas,2022-05-09,2,-0.26698947
42,1,2022,Caqueta,2022-05-09,2,1.039232
42,1,2022,Casanare,2022-05-09,2,0.30897164
42,1,2022,Cauca,2022-05-09,2,0.11932492
42,1,2022,Cesar,2022-05-09,2,0.2165699
42,1,2022,Choco,2022-05-09,2,1.1968375
42,1,2022,Cordoba,2022-05-09,2,1.035265
42,1,2022,Cundinamarca,2022-05-09,2,-0.5767998
42,1,2022,Guainia,2022-05-09,2,0.04005432
42,1,2022,Guajira,2022-05-09,2,0.7474846
42,1,2022,Guaviare,2022-05-09,2,1.0000604
42,1,2022,Huila,2022-05-09,2,-1.2982719
42,1,2022,Magdalena,2022-05-09,2,-0.046170652
42,1,2022,Meta,2022-05-09,2,-0.68624234
42,1,2022,Narino,2022-05-09,2,0.37792012
42,1,2022,Norte De Santander,2022-05-09,2,-0.5691097
42,1,2022,Putumayo,2022-05-09,2,-0.5347207
42,1,2022,Quindio,2022-05-09,2,-0.46708268
42,1,2022,Risaralda,2022-05-09,2,0.0149522945
42,1,2022,Santander,2022-05-09,2,-0.8059475
42,1,2022,Sucre,2022-05-09,2,1.0548364
42,1,2022,Tolima,2022-05-09,2,-0.7691372
42,1,2022,Valle Del Cauca,2022-05-09,2,0.01479888
42,1,2022,Vaupes,2022-05-09,2,-0.64856905
42,1,2022,Vichada,2022-05-09,2,-0.26050925
42,1,2022,Amazonas,2022-05-09,3,-1.8495986
42,1,2022,Antioquia,2022-05-09,3,0.585433
42,1,2022,Arauca,2022-05-09,3,-0.25549364
42,1,2022,Atlantico,2022-05-09,3,0.73234475
42,1,2022,Bogota d.c.,2022-05-09,3,-0.10423646
42,1,2022,Bolivar,2022-05-09,3,1.1538191
42,1,2022,Boyaca,2022-05-09,3,-0.23422506
42,1,2022,Caldas,2022-05-09,3,0.016475618
42,1,2022,Caqueta,2022-05-09,3,0.5739316
42,1,2022,Casanare,2022-05-09,3,0.4823451
42,1,2022,Cauca,2022-05-09,3,0.24330644
42,1,2022,Cesar,2022-05-09,3,0.41827118
42,1,2022,Choco,2022-05-09,3,1.194085
42,1,2022,Cordoba,2022-05-09,3,0.8559566
42,1,2022,Cundinamarca,2022-05-09,3,-0.5526757
42,1,2022,Guainia,2022-05-09,3,0.62926245
42,1,2022,Guajira,2022-05-09,3,0.919917
42,1,2022,Guaviare,2022-05-09,3,0.9228195
42,1,2022,Huila,2022-05-09,3,-1.4782667
42,1,2022,Magdalena,2022-05-09,3,-0.036292374
42,1,2022,Meta,2022-05-09,3,-0.59468067
42,1,2022,Narino,2022-05-09,3,0.40562323
42,1,2022,Norte De Santander,2022-05-09,3,-0.41030955
42,1,2022,Putumayo,2022-05-09,3,0.054810047
42,1,2022,Quindio,2022-05-09,3,-0.6891775
42,1,2022,Risaralda,2022-05-09,3,0.045046642
42,1,2022,Santander,2022-05-09,3,-0.60186535
42,1,2022,Sucre,2022-05-09,3,1.098609
42,1,2022,Tolima,2022-05-09,3,-0.8253457
42,1,2022,Valle Del Cauca,2022-05-09,3,-0.14737922
42,1,2022,Vaupes,2022-05-09,3,-0.6909831
42,1,2022,Vichada,2022-05-09,3,-0.8769966
42,1,2022,Amazonas,2022-05-09,4,0.66055024
42,1,2022,Antioquia,2022-05-09,4,0.29269227
42,1,2022,Arauca,2022-05-09,4,0.20600128
42,1,2022,Atlantico,2022-05-09,4,0.68788904
42,1,2022,Bogota d.c.,2022-05-09,4,-0.15045163
42,1,2022,Bolivar,2022-05-09,4,0.7418471
42,1,2022,Boyaca,2022-05-09,4,-0.08306986
42,1,2022,Caldas,2022-05-09,4,-0.15925717
42,1,2022,Caqueta,2022-05-09,4,0.7412045
42,1,2022,Casanare,2022-05-09,4,0.6156728
