seed,outer_fold,test_year,departamento,fecha_base,horizonte,residual
42,1,2022,Sucre,2022-02-07,2,0.08869803
42,1,2022,Tolima,2022-02-07,2,-0.15709645
42,1,2022,Valle Del Cauca,2022-02-07,2,0.04750508
42,1,2022,Vaupes,2022-02-07,2,-0.18018204
42,1,2022,Vichada,2022-02-07,2,-0.41423374
42,1,2022,Amazonas,2022-02-07,3,0.17302966
42,1,2022,Antioquia,2022-02-07,3,-0.0365206
42,1,2022,Arauca,2022-02-07,3,0.20886251
42,1,2022,Atlantico,2022-02-07,3,0.26617885
42,1,2022,Bogota d.c.,2022-02-07,3,-0.40261444
42,1,2022,Bolivar,2022-02-07,3,0.42415905
42,1,2022,Boyaca,2022-02-07,3,-0.6418571
42,1,2022,Caldas,2022-02-07,3,-0.31307557
42,1,2022,Caqueta,2022-02-07,3,0.58374834
42,1,2022,Casanare,2022-02-07,3,0.14705491
42,1,2022,Cauca,2022-02-07,3,-0.375948
42,1,2022,Cesar,2022-02-07,3,0.29301572
42,1,2022,Choco,2022-02-07,3,-0.49429148
42,1,2022,Cordoba,2022-02-07,3,0.16476351
42,1,2022,Cundinamarca,2022-02-07,3,-0.30714443
42,1,2022,Guainia,2022-02-07,3,-0.1583556
42,1,2022,Guajira,2022-02-07,3,0.38465428
42,1,2022,Guaviare,2022-02-07,3,-1.0208032
42,1,2022,Huila,2022-02-07,3,-0.26640058
42,1,2022,Magdalena,2022-02-07,3,0.21149752
42,1,2022,Meta,2022-02-07,3,0.063354015
42,1,2022,Narino,2022-02-07,3,0.43955716
42,1,2022,Norte De Santander,2022-02-07,3,-0.12497389
42,1,2022,Putumayo,2022-02-07,3,0.0811646
42,1,2022,Quindio,2022-02-07,3,-0.31335548
42,1,2022,Risaralda,2022-02-07,3,0.18925974
42,1,2022,Santander,2022-02-07,3,-0.042975307
42,1,2022,Sucre,2022-02-07,3,0.2879281
42,1,2022,Tolima,2022-02-07,3,0.067156374
42,1,2022,Valle Del Cauca,2022-02-07,3,0.12088996
42,1,2022,Vaupes,2022-02-07,3,-0.08963951
42,1,2022,Vichada,2022-02-07,3,-0.4218562
42,1,2022,Amazonas,2022-02-07,4,0.13319755
42,1,2022,Antioquia,2022-02-07,4,0.12078573
42,1,2022,Arauca,2022-02-07,4,0.18730485
42,1,2022,Atlantico,2022-02-07,4,0.13916731
42,1,2022,Bogota d.c.,2022-02-07,4,-0.4474982
42,1,2022,Bolivar,2022-02-07,4,0.36681902
42,1,2022,Boyaca,2022-02-07,4,-0.33624294
42,1,2022,Caldas,2022-02-07,4,-0.1568861
42,1,2022,Caqueta,2022-02-07,4,0.65168417
42,1,2022,Casanare,2022-02-07,4,0.21557093
42,1,2022,Cauca,2022-02-07,4,-0.0053319335
42,1,2022,Cesar,2022-02-07,4,0.15653312
42,1,2022,Choco,2022-02-07,4,-0.028801322
42,1,2022,Cordoba,2022-02-07,4,0.05108273
42,1,2022,Cundinamarca,2022-02-07,4,-0.39864314
42,1,2022,Guainia,2022-02-07,4,0.8796369
42,1,2022,Guajira,2022-02-07,4,0.07951772
42,1,2022,Guaviare,2022-02-07,4,-1.0591538
42,1,2022,Huila,2022-02-07,4,-0.14318967
42,1,2022,Magdalena,2022-02-07,4,0.01823178
42,1,2022,Meta,2022-02-07,4,0.015735865
42,1,2022,Narino,2022-02-07,4,0.028841317
42,1,2022,Norte De Santander,2022-02-07,4,0.22551465
42,1,2022,Putumayo,2022-02-07,4,-0.084798336
42,1,2022,Quindio,2022-02-07,4,-0.34681132
