seed,outer_fold,test_year,departamento,fecha_base,horizonte,residual
42,1,2022,Atlantico,2022-05-02,2,0.26512498
42,1,2022,Bogota d.c.,2022-05-02,2,-0.0022380054
42,1,2022,Bolivar,2022-05-02,2,0.36650312
42,1,2022,Boyaca,2022-05-02,2,0.11638078
42,1,2022,Caldas,2022-05-02,2,-0.12960345
42,1,2022,Caqueta,2022-05-02,2,0.26511407
42,1,2022,Casanare,2022-05-02,2,0.07252598
42,1,2022,Cauca,2022-05-02,2,0.4586897
42,1,2022,Cesar,2022-05-02,2,0.29333937
42,1,2022,Choco,2022-05-02,2,-0.07981551
42,1,2022,Cordoba,2022-05-02,2,0.38330245
42,1,2022,Cundinamarca,2022-05-02,2,-0.10890576
42,1,2022,Guainia,2022-05-02,2,-0.4091053
42,1,2022,Guajira,2022-05-02,2,0.5542413
42,1,2022,Guaviare,2022-05-02,2,1.5561621
42,1,2022,Huila,2022-05-02,2,-0.17502463
42,1,2022,Magdalena,2022-05-02,2,0.41616404
42,1,2022,Meta,2022-05-02,2,0.105484605
42,1,2022,Narino,2022-05-02,2,-0.09055376
42,1,2022,Norte De Santander,2022-05-02,2,-0.09325826
42,1,2022,Putumayo,2022-05-02,2,-0.8224661
42,1,2022,Quindio,2022-05-02,2,0.013634458
42,1,2022,Risaralda,2022-05-02,2,-0.17433353
42,1,2022,Santander,2022-05-02,2,-0.10426283
42,1,2022,Sucre,2022-05-02,2,0.65392125
42,1,2022,Tolima,2022-05-02,2,-0.13039595
42,1,2022,Valle Del Cauca,2022-05-02,2,0.008699536
42,1,2022,Vaupes,2022-05-02,2,-0.059849545
42,1,2022,Vichada,2022-05-02,2,-0.66411555
42,1,2022,Amazonas,2022-05-02,3,-0.11874509
42,1,2022,Antioquia,2022-05-02,3,0.21175331
42,1,2022,Arauca,2022-05-02,3,0.86890864
42,1,2022,Atlantico,2022-05-02,3,0.37377775
42,1,2022,Bogota d.c.,2022-05-02,3,-0.01283671
42,1,2022,Bolivar,2022-05-02,3,0.9898956
42,1,2022,Boyaca,2022-05-02,3,0.20113194
42,1,2022,Caldas,2022-05-02,3,-0.075345784
42,1,2022,Caqueta,2022-05-02,3,0.22238743
42,1,2022,Casanare,2022-05-02,3,0.165936
42,1,2022,Cauca,2022-05-02,3,-0.10592064
42,1,2022,Cesar,2022-05-02,3,0.15732098
42,1,2022,Choco,2022-05-02,3,0.10801101
42,1,2022,Cordoba,2022-05-02,3,0.31953
42,1,2022,Cundinamarca,2022-05-02,3,-0.17705
42,1,2022,Guainia,2022-05-02,3,-1.4382533
42,1,2022,Guajira,2022-05-02,3,0.1579678
42,1,2022,Guaviare,2022-05-02,3,1.7870697
42,1,2022,Huila,2022-05-02,3,-0.36930603
42,1,2022,Magdalena,2022-05-02,3,0.20754427
42,1,2022,Meta,2022-05-02,3,-0.13198602
42,1,2022,Narino,2022-05-02,3,-0.09479642
42,1,2022,Norte De Santander,2022-05-02,3,-0.15516436
42,1,2022,Putumayo,2022-05-02,3,0.15364623
42,1,2022,Quindio,2022-05-02,3,-0.1751987
42,1,2022,Risaralda,2022-05-02,3,-0.19451098
42,1,2022,Santander,2022-05-02,3,0.1800313
42,1,2022,Sucre,2022-05-02,3,0.82256174
42,1,2022,Tolima,2022-05-02,3,-0.012511551
42,1,2022,Valle Del Cauca,2022-05-02,3,-0.0370304
42,1,2022,Vaupes,2022-05-02,3,-0.064929366
42,1,2022,Vichada,2022-05-02,3,0.25643885
42,1,2022,Amazonas,2022-05-02,4,-0.49030542
42,1,2022,Antioquia,2022-05-02,4,0.31381968
42,1,2022,Arauca,2022-05-02,4,0.40769887
42,1,2022,Atlantico,2022-05-02,4,0.5591907
42,1,2022,Bogota d.c.,2022-05-02,4,-0.012820676
42,1,2022,Bolivar,2022-05-02,4,0.83181155
42,1,2022,Boyaca,2022-05-02,4,-0.12782991
42,1,2022,Caldas,2022-05-02,4,-0.08271581
42,1,2022,Caqueta,2022-05-02,4,0.47697616
42,1,2022,Casanare,2022-05-02,4,-0.19274616
42,1,2022,Cauca,2022-05-02,4,0.08727145
42,1,2022,Cesar,2022-05-02,4,0.20711625
42,1,2022,Choco,2022-05-02,4,0.392761
42,1,2022,Cordoba,2022-05-02,4,0.4158733
42,1,2022,Cundinamarca,2022-05-02,4,0.03557393
42,1,2022,Guainia,2022-05-02,4,-1.4109993
42,1,2022,Guajira,2022-05-02,4,0.27903533
42,1,2022,Guaviare,2022-05-02,4,1.6864052
42,1,2022,Huila,2022-05-02,4,0.15178847
42,1,2022,Magdalena,2022-05-02,4,0.2751941
42,1,2022,Meta,2022-05-02,4,0.17876494
42,1,2022,Narino,2022-05-02,4,0.102520704
42,1,2022,Norte De Santander,2022-05-02,4,-0.13775563
42,1,2022,Putumayo,2022-05-02,4,-0.016081452
42,1,2022,Quindio,2022-05-02,4,-0.17551914
42,1,2022,Risaralda,2022-05-02,4,-0.09877068
42,1,2022,Santander,2022-05-02,4,-0.042407513
42,1,2022,Sucre,2022-05-02,4,0.86915565
42,1,2022,Tolima,2022-05-02,4,0.008445084
42,1,2022,Valle Del Cauca,2022-05-02,4,-0.17129052
42,1,2022,Vaupes,2022-05-02,4,-0.056260385
42,1,2022,Vichada,2022-05-02,4,-0.100859046
42,1,2022,Amazonas,2022-05-09,1,-0.9439516
42,1,2022,Antioquia,2022-05-09,1,0.10313332
42,1,2022,Arauca,2022-05-09,1,-0.09285021
42,1,2022,Atlantico,2022-05-09,1,0.28335047
42,1,2022,Bogota d.c.,2022-05-09,1,-0.010473207
42,1,2022,Bolivar,2022-05-09,1,0.3053639
42,1,2022,Boyaca,2022-05-09,1,0.1043466
42,1,2022,Caldas,2022-05-09,1,-0.20492584
42,1,2022,Caqueta,2022-05-09,1,0.13481236
42,1,2022,Casanare,2022-05-09,1,0.058060884
42,1,2022,Cauca,2022-05-09,1,0.3773343
42,1,2022,Cesar,2022-05-09,1,0.21488738
42,1,2022,Choco,2022-05-09,1,-0.24027896
42,1,2022,Cordoba,2022-05-09,1,0.47033072
42,1,2022,Cundinamarca,2022-05-09,1,-0.10129914
42,1,2022,Guainia,2022-05-09,1,-0.15681756
42,1,2022,Guajira,2022-05-09,1,0.5842818
42,1,2022,Guaviare,2022-05-09,1,1.2693931
42,1,2022,Huila,2022-05-09,1,-0.06867123
42,1,2022,Magdalena,2022-05-09,1,0.35750765
42,1,2022,Meta,2022-05-09,1,0.17932808
42,1,2022,Narino,2022-05-09,1,-0.15765232
42,1,2022,Norte De Santander,2022-05-09,1,-0.12727475
42,1,2022,Putumayo,2022-05-09,1,-0.8963303
42,1,2022,Quindio,2022-05-09,1,0.011727482
42,1,2022,Risaralda,2022-05-09,1,-0.18632194
42,1,2022,Santander,2022-05-09,1,0.0025558472
42,1,2022,Sucre,2022-05-09,1,0.36083913
42,1,2022,Tolima,2022-05-09,1,-0.26340467
42,1,2022,Valle Del Cauca,2022-05-09,1,0.0074750185
42,1,2022,Vaupes,2022-05-09,1,-0.050359607
42,1,2022,Vichada,2022-05-09,1,-0.7730058
42,1,2022,Amazonas,2022-05-09,2,-0.4970088
42,1,2022,Antioquia,2022-05-09,2,0.22512692
42,1,2022,Arauca,2022-05-09,2,0.7023603
42,1,2022,Atlantico,2022-05-09,2,0.38441694
42,1,2022,Bogota d.c.,2022-05-09,2,-0.006469637
42,1,2022,Bolivar,2022-05-09,2,0.9041755
42,1,2022,Boyaca,2022-05-09,2,0.19439754
42,1,2022,Caldas,2022-05-09,2,-0.1427398
42,1,2022,Caqueta,2022-05-09,2,0.08558822
42,1,2022,Casanare,2022-05-09,2,0.13196492
42,1,2022,Cauca,2022-05-09,2,-0.20004156
42,1,2022,Cesar,2022-05-09,2,0.06462073
42,1,2022,Choco,2022-05-09,2,-0.07728815
42,1,2022,Cordoba,2022-05-09,2,0.38442183
42,1,2022,Cundinamarca,2022-05-09,2,-0.15559441
42,1,2022,Guainia,2022-05-09,2,-1.1753263
42,1,2022,Guajira,2022-05-09,2,0.16876256
42,1,2022,Guaviare,2022-05-09,2,1.4984049
42,1,2022,Huila,2022-05-09,2,-0.2783503
42,1,2022,Magdalena,2022-05-09,2,0.13900286
42,1,2022,Meta,2022-05-09,2,-0.06944072
42,1,2022,Narino,2022-05-09,2,-0.17501926
42,1,2022,Norte De Santander,2022-05-09,2,-0.20444691
42,1,2022,Putumayo,2022-05-09,2,0.069129705
42,1,2022,Quindio,2022-05-09,2,-0.15280227
42,1,2022,Risaralda,2022-05-09,2,-0.18686134
42,1,2022,Santander,2022-05-09,2,0.2860511
42,1,2022,Sucre,2022-05-09,2,0.51601315
42,1,2022,Tolima,2022-05-09,2,-0.15977013
42,1,2022,Valle Del Cauca,2022-05-09,2,-0.04153794
42,1,2022,Vaupes,2022-05-09,2,-0.052149832
42,1,2022,Vichada,2022-05-09,2,0.12561268
42,1,2022,Amazonas,2022-05-09,3,-0.8943982
42,1,2022,Antioquia,2022-05-09,3,0.33331487
42,1,2022,Arauca,2022-05-09,3,0.22685897
42,1,2022,Atlantico,2022-05-09,3,0.5874768
42,1,2022,Bogota d.c.,2022-05-09,3,-0.012476549
42,1,2022,Bolivar,2022-05-09,3,0.7543074
42,1,2022,Boyaca,2022-05-09,3,-0.1372514
42,1,2022,Caldas,2022-05-09,3,-0.15603274
42,1,2022,Caqueta,2022-05-09,3,0.31616092
42,1,2022,Casanare,2022-05-09,3,-0.21978617
42,1,2022,Cauca,2022-05-09,3,0.0009560585
42,1,2022,Cesar,2022-05-09,3,0.1068387
42,1,2022,Choco,2022-05-09,3,0.21735334
42,1,2022,Cordoba,2022-05-09,3,0.4864304
42,1,2022,Cundinamarca,2022-05-09,3,0.049434155
42,1,2022,Guainia,2022-05-09,3,-1.1622031
42,1,2022,Guajira,2022-05-09,3,0.30226934
42,1,2022,Guaviare,2022-05-09,3,1.3974087
42,1,2022,Huila,2022-05-09,3,0.24776697
42,1,2022,Magdalena,2022-05-09,3,0.21296912
42,1,2022,Meta,2022-05-09,3,0.22850561
42,1,2022,Narino,2022-05-09,3,0.02825272
42,1,2022,Norte De Santander,2022-05-09,3,-0.18343163
42,1,2022,Putumayo,2022-05-09,3,-0.10960209
42,1,2022,Quindio,2022-05-09,3,-0.17098188
42,1,2022,Risaralda,2022-05-09,3,-0.105872944
42,1,2022,Santander,2022-05-09,3,0.063539565
42,1,2022,Sucre,2022-05-09,3,0.5509832
42,1,2022,Tolima,2022-05-09,3,-0.13671362
42,1,2022,Valle Del Cauca,2022-05-09,3,-0.17287225
42,1,2022,Vaupes,2022-05-09,3,-0.051151052
42,1,2022,Vichada,2022-05-09,3,-0.22937727
42,1,2022,Amazonas,2022-05-09,4,-0.42147326
42,1,2022,Antioquia,2022-05-09,4,0.43671542
42,1,2022,Arauca,2022-05-09,4,0.44988942
42,1,2022,Atlantico,2022-05-09,4,0.46499914
42,1,2022,Bogota d.c.,2022-05-09,4,-0.013281636
42,1,2022,Bolivar,2022-05-09,4,0.555792
